A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,label
-0.336584064,0.389646567,-0.059991487,0.286792548,0.169014669,0.056316152,-0.291143618,-0.046673814,0.022301541,0.107456056,0
-0.513755578,-0.268588,0.356542948,0.224768003,0.110583805,-0.146371166,0.160553501,-0.091886831,-0.068876594,-0.054404196,0
-0.540121694,-0.256183233,0.36634102,0.261648098,0.098026007,-0.121539174,0.086647098,-0.094629148,-0.056990891,-0.083124594,0
-0.575811704,-0.210252811,0.348670489,0.332217208,0.090206047,-0.151691637,0.115508082,-0.146467069,0.001331548,-0.149513332,0
-0.525402192,-0.165001032,0.230888315,0.334984085,0.181056363,-0.130549145,0.168183023,-0.124001216,0.03468448,-0.159124911,0
-0.598031574,-0.102328068,0.141076104,0.323567196,0.145328758,-0.087276983,0.192412957,-0.117388245,0.076213911,-0.205252388,0
-0.616523112,-0.083730077,0.141857377,0.321400678,0.086332175,-0.05315659,0.142420303,-0.16414551,0.111820211,-0.231057469,0
-0.573172131,-0.042745708,0.08341446,0.323837189,0.098609616,-0.019224952,0.041310282,-0.125157231,0.090502949,-0.186823891,0
-0.556852295,-0.003732312,-0.008191778,0.334545203,0.160725023,0.012646534,-0.053072377,-0.104149531,0.064682478,-0.14083654,0
-0.534720392,0.108484658,-0.13343165,0.300740095,0.191188025,-0.02634474,0.062958278,-0.101766596,0.122750918,-0.222944252,0
-0.537609105,0.138031527,-0.141081266,0.234080117,0.181068325,-0.017730621,0.024717268,-0.07499252,0.102980792,-0.197520392,0
-0.513029672,0.213306975,-0.18112993,0.235567625,0.168154724,-0.008341299,-0.025426318,-0.059588673,0.070587938,-0.174401556,0
-0.481240148,0.258395535,-0.216012535,0.218253855,0.141822177,0.017542972,-0.065669976,-0.101363535,0.047968685,-0.126518841,0
-0.444822862,0.297594068,-0.243034525,0.228430745,0.171758283,0.020358538,-0.126308061,-0.101060029,0.036393156,-0.076229978,0
-0.435189087,0.35613788,-0.26678273,0.227398421,0.240640952,0.033231842,-0.12392293,-0.074944101,0.034183887,-0.070523682,0
-0.606203532,-0.180416035,0.259469016,0.169573966,0.203936723,-0.008928382,0.20174597,-0.044379512,-0.1917826,0.174331418,0
-0.602607049,-0.231142237,0.192809811,0.188172482,0.204267694,-0.042977359,0.093568016,-0.005127963,-0.139068753,0.136255031,0
-0.592749876,-0.255810516,0.154763866,0.172720201,0.162807995,-0.07951415,0.06491298,0.025233972,-0.080130626,0.107387155,0
-0.601903821,-0.148313699,0.02525277,0.202885236,0.272252027,-0.0787208,0.096220992,0.074827066,-0.033309734,0.047389872,0
-0.581972257,-0.104825206,-0.083347707,0.167834773,0.249710171,0.041068885,0.039913742,0.108976001,-0.048333857,0.072043721,0
-0.59742624,0.023250974,-0.161499623,0.120118736,0.161178123,0.044805845,0.151679665,0.13988729,-0.036870734,0.068581595,0
-0.591845955,0.180104724,-0.246767418,0.115496497,0.103690231,0.107342161,0.258311007,0.096492632,-0.030292143,-0.014248618,0
-0.584058725,0.227597841,-0.285494107,0.170954206,0.076533986,0.078903858,0.276604522,0.080069562,0.01948331,-0.078567602,0
-0.524443982,0.282154808,-0.351993809,0.218771083,0.158348983,0.098381862,0.258638998,0.012537618,0.028240027,-0.097477307,0
-0.47925589,0.409311868,-0.380376158,0.193568446,0.217614733,0.143294486,0.302095795,-0.008282982,0.019066863,-0.109816098,0
-0.455279544,0.511554099,-0.52083098,0.158145803,0.162563634,0.162898064,0.323102558,-0.010076005,0.008218504,-0.101967218,0
-0.385395852,0.540801069,-0.46477802,0.154647514,0.16557312,0.127826902,0.294837513,-0.006598349,0.04812238,-0.140858675,0
-0.325651084,0.562646956,-0.378347659,0.225003845,0.107789374,0.071842798,0.238709158,0.006443802,0.036477029,-0.124192401,0
-0.311632141,0.536907181,-0.31066222,0.237077303,0.084814206,0.018828055,0.211369128,-0.031426142,0.052451238,-0.129643369,0
-0.583644928,-0.358724832,0.263615599,0.332883558,0.174780687,0.023233501,0.057526099,-0.012245503,-0.105386895,0.116249018,0
-0.564255735,-0.320949692,0.151333892,0.383241446,0.197709724,0.10294002,-0.009668312,0.0365838,-0.084291226,0.083813983,0
-0.561397576,-0.298825421,0.094349151,0.348339225,0.167621852,0.163923025,-0.070927762,0.014944325,-0.042916496,0.063464591,0
-0.543507848,-0.234669661,0.03391994,0.272122227,0.067511319,0.221187441,-0.015685,-0.055996578,0.012496723,0.021540263,0
-0.555238345,-0.140886072,0.01982779,0.20461533,0.022678618,0.211151475,0.027080169,-0.064427843,0.038905078,-0.020861264,0
-0.570965097,-0.061611046,-0.008151025,0.243688432,0.109543451,0.180901584,-0.109023918,-0.05979149,-0.007679635,0.037410584,0
-0.509735346,0.002527026,-0.126093383,0.216145629,0.065206813,0.240247637,-0.142884207,-0.063452522,0.026747119,0.03156144,0
-0.500961714,0.129423986,-0.208291197,0.163667567,-0.042428231,0.125544181,-0.001180765,-0.029330429,0.066848286,-0.053939505,0
-0.496818825,0.239308971,-0.216313921,0.120136431,-0.110393227,0.072285612,0.109259734,-0.013291937,0.115588231,-0.083121837,0
-0.420239036,0.435763901,-0.313760004,0.103800105,-0.072210473,0.100509341,0.241293389,0.013591554,0.085096724,-0.033518879,0
-0.340886959,0.502420485,-0.363831556,0.074371433,0.007427071,0.056003829,0.23516611,0.02742579,0.064629559,-0.018806062,0
-0.302027928,0.497953511,-0.297402453,0.129940219,0.021152342,-0.031872424,0.16478386,0.051516097,0.070223141,-0.044400721,0
-0.352320918,0.538806423,-0.136780129,0.223897738,0.021871843,-0.016958206,0.040941336,-0.032918301,0.044787657,-0.011964211,0
-0.337686875,0.523293482,-0.070582327,0.158789228,0.007181304,-0.007856592,-0.032519668,0.023860297,0.021862452,0.062661786,0
-0.303969129,0.541727486,-0.070981859,0.185541089,0.007784901,-0.022397868,-0.065792073,0.041602275,-0.017356471,0.105754117,0
-0.265179971,0.544615145,-0.07530671,0.286053642,0.034305925,-0.063771435,-0.089541536,0.015284934,-0.015135963,0.141049094,0
-0.232474211,0.551383355,-0.026250454,0.221601116,-0.055642292,-0.087820038,-0.098685661,0.118972166,-0.01158663,0.160531105,0
-0.238434546,0.56461753,0.026472951,0.174666817,-0.072627642,-0.101401814,-0.102537672,0.180385843,-0.013339659,0.12573237,0
-0.539657364,-0.090278105,0.299008362,0.002702168,-0.040007496,-0.017362265,0.126238944,-0.042243959,-0.156893842,0.155390548,0
-0.58644534,-0.217475076,0.279145632,0.066808497,0.063905814,0.07682746,-0.032460597,-0.03052448,-0.049414551,0.089242053,0
-0.601914355,-0.208074113,0.278134441,0.128397872,0.06514258,0.054962527,0.084450171,-0.057884504,0.026361157,-0.021414161,0
-0.572939349,-0.049237326,0.130706586,-0.01618859,-0.020090979,0.070541176,0.181372934,-0.064546312,0.028968529,-0.05754436,0
-0.510178082,-0.018117225,0.065412489,-0.082277218,0.016224862,0.172954135,0.047076547,-0.059511467,-0.01250035,-0.001911562,0
-0.484364064,-0.074149132,0.101935352,-0.097186452,0.061371059,0.262998615,-0.000537007,-0.033278994,0.063692176,-0.034163676,0
-0.460515192,-0.06306425,0.011030144,-0.126870689,-0.005914454,0.230321723,0.097039307,-0.003414574,0.091029309,-0.044494168,0
-0.523582633,0.163124976,-0.172035178,-0.119871935,-0.057306232,0.213653134,0.255233916,0.040988255,0.049525616,-0.028892192,0
-0.488199853,0.282378494,-0.340202176,-0.086665314,-0.099769089,0.21170369,0.305772548,0.03619951,-0.014361572,0.014880573,0
-0.441324791,0.301333091,-0.307893512,-0.054385783,-0.108932098,0.10177153,0.314957385,0.04666638,0.013220679,0.033678442,0
-0.446617168,0.359518786,-0.20862679,0.03475259,-0.07064805,-0.020335859,0.230355468,0.017875191,0.028109397,0.015647845,0
-0.437546977,0.46164753,-0.25072224,0.051912874,0.000750111,0.081760802,0.135207151,0.061613186,0.018661635,0.013996385,0
-0.386386623,0.522343408,-0.217901844,0.031677384,0.058898276,0.09993638,0.040500007,0.073178289,-0.010150379,0.02349495,0
-0.310013167,0.494982916,-0.115137751,0.037482748,0.021684894,0.121482295,-0.03344114,0.014883359,-0.067254833,0.096485722,0
-0.287073649,0.546729219,-0.062310096,0.005576573,-0.079593138,0.052368769,0.045423784,-0.005793149,-0.050975948,0.077600365,0
-0.223189958,0.555499526,-0.014603094,-0.044763698,-0.075275299,-0.01777444,0.050336963,0.074362086,-0.0396061,0.041770711,0
-0.232540431,0.583622816,-0.003802895,-0.02374355,-0.065458744,-0.090813376,-0.01349444,0.17894068,-0.061968495,0.056860532,0
-0.317844282,-0.425664273,0.425347079,0.103181593,0.140589531,0.050137732,0.257650831,-0.207881471,-0.02672265,0.075076757,0
-0.381473605,-0.445050758,0.404272109,0.012658351,0.10273006,0.104708262,0.157066231,-0.195310623,0.028417362,0.059651222,0
-0.494360534,-0.478181209,0.426068622,-0.038246926,-0.070394473,0.086892163,0.137373727,-0.139994344,0.090283639,-0.001768127,0
-0.516686768,-0.357748048,0.391069774,0.029476281,-0.022081472,0.118156652,0.139764974,-0.137106107,0.091350304,0.00324029,0
-0.486868818,-0.280087041,0.153099992,0.253523861,0.098287148,0.115658048,0.083487124,-0.045086967,0.075613049,0.021384606,0
-0.397244692,-0.35852969,0.144179977,0.227887993,0.092603324,0.285197191,0.000457479,-0.083752099,0.08921063,0.023711103,0
-0.395761568,-0.352236733,0.221268827,0.099275267,0.045246964,0.283178615,-0.061962453,-0.161709396,0.1391642,-0.020424239,0
-0.315142708,-0.36012845,0.03575015,0.109107922,0.037758223,0.313290755,-0.101822874,-0.141359711,0.173158761,0.016934672,0
-0.309749493,-0.257924123,-0.183182846,0.139381228,0.10005105,0.349474518,-0.122409216,-0.012806572,0.155317748,0.079304851,0
-0.381175857,-0.061282104,-0.122243398,0.142115023,0.157538247,0.259826625,-0.117591193,-0.095954214,0.151960537,0.002731464,0
-0.420760437,-0.03170567,-0.109237558,0.123155337,0.144148326,0.21562164,-0.116151364,-0.196556856,0.164516877,-0.025272302,0
-0.391309207,0.059042669,-0.139012316,0.147820061,-0.017321484,0.190322931,-0.159536113,-0.176093764,0.104225505,0.012956378,0
-0.397649101,0.166070787,-0.080666101,0.078580589,-0.106858688,0.177307607,-0.166507179,-0.134536975,0.080699577,0.026991927,0
-0.408913339,0.265095583,-0.048829823,0.113575507,-0.030109561,0.181257385,-0.130223129,-0.201074945,0.088259428,-0.004231485,0
-0.418396926,0.302946834,-0.01592163,0.170030982,-0.022097129,0.153232312,-0.157008846,-0.221350311,0.108662972,0.002585238,0
-0.39749369,0.373709027,-0.027635353,0.205292012,-0.041549992,0.190631653,-0.141820548,-0.175259235,0.092386597,0.026636596,0
-0.371960318,0.424312502,-0.016525271,0.174116745,-0.088848471,0.173931085,-0.097504711,-0.166732023,0.07943046,0.031578671,0
-0.37637095,0.457863187,0.073198495,0.113808454,-0.189799168,0.142836155,-0.088589684,-0.1689182,0.087687599,0.043660747,0
-0.363166816,0.483074645,0.018163893,0.128900176,-0.092217661,0.10238207,-0.040842891,-0.101445924,0.102174158,0.056929811,0
-0.329184769,0.50933243,-0.045306993,0.104102815,0.050073459,0.137450145,-0.009238362,-0.018884426,0.088462203,0.097496939,0
-0.34390097,-0.420737654,0.553518468,0.233766195,0.154098234,0.113523646,0.10266685,-0.214088811,-0.133651931,-0.085944151,0
-0.43503355,-0.39558076,0.474147386,0.216643956,0.152611666,0.097166282,-0.042832936,-0.16670142,-0.137268452,-0.063426802,0
-0.455756301,-0.344420093,0.369513363,0.253653058,0.142399362,0.142067888,-0.099639923,-0.133633631,-0.135748381,-0.025153814,0
-0.457382798,-0.255816391,0.165221246,0.305936366,0.09897866,0.209068795,-0.079914014,-0.177452986,-0.105932098,-0.039515402,0
-0.516559595,-0.195917126,0.064353672,0.307934219,0.151613252,0.12030277,-0.068923794,-0.203303353,-0.032611383,-0.117868606,0
-0.566473917,-0.144690601,0.020491758,0.268382814,0.038574219,0.088925723,-0.114281439,-0.182916012,0.007050353,-0.106320271,0
-0.583972346,-0.102037372,0.044307274,0.211043032,-0.176978122,0.178482855,-0.105247256,-0.230060289,0.028566857,-0.117641315,0
-0.530090195,0.017627624,-0.06368679,0.1598279,-0.200393879,0.180949294,-0.098585895,-0.178282541,0.009991707,-0.1091201,0
-0.501714731,0.173612307,-0.171051504,0.105709581,-0.086539884,0.129388275,-0.101743138,-0.079369025,-0.020151014,-0.087736277,0
-0.512083971,0.256315139,-0.184162124,0.182801423,-0.037187861,0.106286164,-0.145537164,-0.077677612,-0.025827071,-0.092384892,0
-0.472666086,0.284136276,-0.131914732,0.219028506,-0.095809947,0.044227519,-0.149389122,-0.151046826,-0.017705415,-0.104431129,0
-0.402232716,0.386112062,-0.168413978,0.193628182,-0.082549795,0.075474164,-0.069629107,-0.115708543,-0.019742243,-0.094358496,0
-0.383252684,0.480408605,-0.080691048,0.19162105,-0.026889695,0.038588718,-0.047248478,-0.082334736,-0.012141178,-0.103500829,0
-0.362876805,0.54672936,-0.00388591,0.185894409,-0.039084334,-0.01428671,-0.039926724,-0.058905247,-0.012477556,-0.085110726,0
-0.317519713,0.52517272,0.058335652,0.180045333,-0.093830518,-0.032193548,-0.072591193,-0.023248729,-0.013245089,-0.074778004,0
-0.258465894,0.502636531,0.087745334,0.137335439,-0.037919656,-0.038023659,-0.050721541,-0.006179761,0.031958696,-0.083669079,0
-0.249448985,0.542480354,0.047020976,0.061834408,0.017509731,-0.139559022,-0.021204143,0.049921588,0.041524832,-0.059787916,0
-0.374138228,-0.274779779,0.025509925,0.068512757,-0.142840432,0.13835096,-0.047345163,0.156792125,-0.088711503,0.181174211,0
-0.370914115,-0.289967518,0.081981729,-0.057888598,-0.214718347,0.204936396,0.008646118,0.189793938,-0.07332692,0.213362686,0
-0.388700087,-0.142081787,-0.124804535,-0.053968654,-0.219041922,0.175078822,-0.036595966,0.164004801,-0.057380845,0.201229254,0
-0.449431969,-0.062573662,-0.165961603,-0.064064126,-0.113974687,0.056261905,-0.033585828,0.115554793,0.01333897,0.131999664,0
-0.35940127,-0.094028574,-0.013810749,-0.084548247,-0.067477358,0.129544991,-0.01489639,0.016583791,-0.011881608,0.175703015,0
-0.331862387,-0.004749686,0.013025034,-0.066665729,-0.009161796,0.076779598,-0.082984432,-0.011467101,0.006292744,0.161223478,0
-0.367918347,0.1035605,0.053905304,-0.033735831,-0.094952106,0.052355039,-0.117508624,-0.091153127,0.008823142,0.090576523,0
-0.400014154,0.272773431,0.041126027,0.010438022,-0.154862051,0.111890055,-0.04803615,-0.075620911,0.042823116,0.04238919,0
-0.298714508,0.390126281,-0.061609537,-0.049591817,-0.192000111,0.022473564,0.062955036,0.049578391,0.065381112,0.039288409,0
-0.241214659,0.455358578,-0.080826597,-0.124632563,-0.211653183,-0.045125759,0.121519988,0.100473108,0.089724587,0.019566452,0
-0.30231424,0.471915891,0.07585163,-0.016240675,-0.224637212,-0.088071811,0.034779069,-0.021240734,0.09483726,0.004005038,0
-0.329417737,0.54082111,0.154554714,-0.009749473,-0.248143487,-0.114531256,0.03386156,-0.022688813,0.098481136,-0.030075098,0
-0.268361815,0.587916208,0.031248648,-0.09623848,-0.114973765,-0.176561917,0.136433448,0.071673959,0.120339774,-0.02171175,0
-0.230104873,0.521457644,0.108269331,-0.088194484,-0.048123004,-0.147023834,-0.01820358,0.076356863,0.070011013,0.074553998,0
-0.493426032,-0.273482247,0.258937619,-0.066740459,-0.177509507,-0.052257557,0.128152417,0.020270059,-0.222595554,0.284033111,0
-0.471656719,-0.169143152,0.297569955,-0.020320389,-0.260231296,0.006066643,0.103232424,-0.039844547,-0.237263537,0.225660886,0
-0.444854159,-0.16413322,0.308827759,-0.006954177,-0.334004228,0.020237554,0.05355201,-0.065986448,-0.176703948,0.161828868,0
-0.490727325,-0.258525207,0.228737675,0.05793991,-0.185194282,0.081900906,-0.025948241,0.019984351,-0.096419139,0.0689084,0
-0.55236073,-0.273226596,0.242210087,0.084577933,-0.15211874,0.105508516,-0.090672243,-0.080616768,0.004788327,-0.018784258,0
-0.572458676,-0.216793142,0.187905853,0.08392523,-0.097424277,0.084034365,-0.143334319,-0.033844437,0.063798209,-0.043926672,0
-0.562680752,-0.121173356,0.23616568,0.046296789,-0.167562781,0.153383839,-0.123975318,-0.128362085,0.139830277,-0.13397883,0
-0.497175902,0.07378057,0.121709291,0.039270671,-0.106974667,0.17804562,-0.069917735,-0.142204012,0.129245131,-0.157511478,0
-0.538269637,0.373057632,-0.149939366,0.025715484,-0.166890347,0.111817708,0.090452102,0.004108031,0.104481138,-0.137304956,0
-0.477744672,0.466314996,-0.214246496,-0.008871152,-0.13218226,0.156739263,0.145702011,0.011383435,0.089866528,-0.120332806,0
-0.390498046,0.43289155,-0.156046754,0.035182233,-0.087732551,0.152183302,0.050198037,-0.01072716,0.063790523,-0.08728658,0
-0.339643023,0.489873372,-0.140455324,0.16991732,-0.1191459,0.068955744,0.019855769,0.036101907,0.037002272,-0.069958964,0
-0.276607288,0.523626539,-0.12794673,0.107235347,-0.253958108,-0.009411118,0.049177699,0.142210114,0.04369583,-0.042972869,0
-0.537031387,-0.245593972,0.167898711,-0.053954689,-0.110637492,-0.036701595,0.13661925,0.08540047,-0.086387489,0.209997745,0
-0.62021832,-0.222580652,0.342645952,-0.117397725,-0.156256042,-0.066246346,0.283585604,-0.032243564,-0.075032677,0.137905138,0
-0.630991791,-0.162605477,0.27653705,-0.032340138,-0.130174367,-0.134510905,0.179417516,-0.030784083,-0.109415131,0.145338691,0
-0.632987143,-0.060654973,0.268785082,-0.050651369,-0.136543469,-0.040002586,0.130189927,-0.057014891,-0.148940806,0.140675153,0
-0.61527224,-0.146086558,0.182181139,-0.046011021,-0.203903069,0.04146237,0.051501167,-0.063887199,-0.073555283,0.090993968,0
-0.542105932,-0.15142988,0.082990608,-0.038014449,-0.183897738,0.079732724,0.033824802,-0.066631144,-0.063590221,0.129914284,0
-0.484489006,0.020010538,-0.054669442,-0.074062077,-0.127227025,0.117104376,0.139930258,-0.067023441,-0.014892036,0.090246543,0
-0.457545872,0.087510561,-0.132920775,-0.129325024,-0.124067031,0.10708416,0.20903055,-0.0536733,0.136698091,-0.020933253,0
-0.47928736,0.121680142,-0.164327349,-0.017111673,-0.099363764,0.114775484,0.081224146,-0.030751917,0.143516026,-0.032719868,0
-0.436392949,0.207609823,-0.208923017,0.101957324,-0.064408966,0.123209471,0.018878446,-0.007898299,0.053047675,0.00886281,0
-0.399700136,0.284435939,-0.142451628,0.155652885,-0.025371651,0.061497032,0.031643554,-0.048522629,0.08686055,-0.083666157,0
-0.389865564,0.465725857,-0.169349331,-0.063184819,-0.090628301,0.146862037,0.226687935,-0.071408386,0.116956506,-0.095218854,0
-0.310473608,0.418142914,-0.19663577,-0.056576378,-0.070906609,0.168412647,0.140590375,-0.042253058,0.111218664,-0.017356898,0
-0.254384762,0.319186678,-0.026980582,-0.00627799,-0.071534625,0.10980771,-0.015237872,-0.038311825,0.083978368,0.023058781,0
-0.286694435,0.376663511,-0.046456274,0.053057927,-0.038724816,0.087213547,-0.022759579,-0.03616048,0.082449174,0.016534359,0
-0.27315287,0.399078327,-0.048002833,0.071031269,-0.034619114,0.073284949,-0.022676788,-0.05264922,0.065368865,0.020891305,0
-0.560364907,-0.210213885,0.218405844,0.113717241,-0.015894919,-0.102502686,0.015693288,-0.028253221,-0.165622011,0.182745205,0
-0.513990372,-0.288975568,0.23912968,0.100974698,0.06315926,-0.049130082,-0.049026154,-0.041143813,-0.132228521,0.178867378,0
-0.545779118,-0.178608717,0.173839021,0.204922512,0.150565555,0.013288293,-0.086678343,-0.038871792,-0.126792952,0.140920026,0
-0.563330339,-0.011014565,0.107567458,0.198471509,-0.030377536,0.001398974,0.031473637,-0.06243644,-0.142789371,0.12276613,0
-0.520793956,0.022053271,0.055728882,0.038826903,-0.031460374,-0.04186619,0.109340645,-0.027275395,-0.12912798,0.174418616,0
-0.46873377,-0.036437813,-0.006105129,0.009279566,-0.077856161,-0.017667414,0.053208257,-0.008164804,-0.100137963,0.144931196,0
-0.432343877,-0.115156651,0.118621642,0.006969605,-0.044691927,0.059939554,-0.058003339,-0.122942878,-0.051222387,0.108359909,0
-0.448434387,-0.151951584,0.122589365,-0.026113056,-0.079079976,0.175442678,-0.049576642,-0.119601161,0.023131313,0.094763279,0
-0.451038676,-0.087174043,0.062475169,-0.055481146,-0.111410966,0.282029065,0.015809778,-0.07560721,0.030315734,0.075056873,0
-0.425779166,0.037649056,0.036575343,0.037993844,-0.075045207,0.215798045,0.031382998,-0.034248131,-0.022974441,0.103424144,0
-0.330904848,0.164128349,-0.047868915,0.135255986,0.033743428,0.090013435,0.00961376,-0.006622976,-0.058250118,0.137130196,0
-0.288865277,0.200570209,-0.040532998,0.086342595,0.037106486,0.064665445,0.059389336,0.005745126,-0.001646926,0.097691705,0
-0.256460495,0.213239739,0.108004382,0.059810577,0.078964272,-0.04482646,0.098302547,0.0709612,0.051171038,0.033775678,0
-0.173093112,0.267210893,-0.033423705,-0.158209656,-0.013439629,-0.121671077,0.167405048,0.099936647,0.057012058,0.07669584,0
-0.182404058,0.221832963,-0.14382472,-0.1994961,-0.042706208,-0.108803739,0.096129754,0.066051278,0.088654841,0.108133508,0
-0.179381735,0.169652554,-0.162883955,-0.000212983,0.070978231,-0.093258523,-0.014770704,0.111264555,0.121395679,0.086764012,0
-0.490880465,-0.169769469,0.254786734,-0.11872576,0.03433154,0.071837086,0.317333056,-0.061684412,0.019164101,-0.111368904,0
-0.508020474,-0.159245141,0.241706288,0.00508025,0.052883837,0.079075407,0.270315391,-0.129185287,-0.008738657,-0.132130206,0
-0.579817674,-0.110057105,0.075729244,0.04616156,0.11946349,0.028546391,0.273366186,-0.036782655,0.002849199,-0.125252385,0
-0.578663348,-0.107735927,-0.077637177,0.019437052,0.078379728,0.084778132,0.319354589,-0.044472683,0.029565574,-0.123939235,0
-0.53885961,-0.087372946,-0.087083733,0.038652355,0.150888504,0.127944212,0.272686954,-0.023737248,0.000784539,-0.126544055,0
-0.544664755,-0.069071497,-0.066896976,0.095811575,0.151770793,0.170821131,0.117744745,-0.056095335,-0.06120549,-0.08772092,0
-0.567673927,-0.053718106,-0.048116539,0.093120085,0.075104313,0.214564445,0.015820189,-0.064913741,-0.055047185,-0.081938661,0
-0.565581908,0.007139012,0.000582691,-0.00587559,0.003418691,0.210418434,0.052251438,-0.034531196,0.01727947,-0.151048962,0
-0.55902039,0.054775465,-0.028438971,0.017521367,-0.023776554,0.164282037,0.037939231,-0.024429838,0.021766477,-0.184366451,0
-0.526386419,0.130803926,-0.103783951,0.049311878,0.025041005,0.167361407,0.049083949,-0.056977781,0.027859945,-0.15290694,0
-0.469106703,0.237875344,-0.158948942,0.036913982,0.021332394,0.186875272,0.100939559,-0.062648882,0.06710557,-0.186379444,0
-0.397305573,0.211999409,-0.122240162,0.014482809,0.027625228,0.177502392,0.04977859,-0.073722872,0.10384766,-0.199760381,0
-0.337831842,0.14998325,-0.11851137,0.008587552,0.06003949,0.190204381,-0.075562481,-0.039791862,0.08005013,-0.099926189,0
-0.361662766,0.240654698,-0.132481588,-0.002576896,0.059744614,0.170450255,-0.072767257,-0.00616074,0.067684675,-0.069667644,0
-0.323221748,0.286591187,-0.115800116,-0.061198538,0.030811909,0.203916964,-0.03663056,-0.043779278,0.067073308,-0.084061443,0
-0.367356707,0.348959588,-0.076924496,0.022903834,-0.020505774,0.14434425,-0.076059104,-0.005432735,0.063340187,-0.082425643,0
-0.329340019,0.366370639,-0.076378083,-0.015769408,-0.04318081,0.058053711,-0.052202511,0.014541342,0.07611016,-0.070085477,0
-0.274216555,0.326810276,-0.078141903,-0.006659454,0.061489518,-0.026599945,-0.090132196,0.03730078,0.090538501,-0.067097182,0
-0.25652207,0.364245372,-0.096514457,-0.06331251,0.072669439,-0.032461055,-0.037426256,0.097719238,0.121230072,-0.069260626,0
-0.248645724,0.410077104,-0.082889776,-0.111682705,0.020195096,-0.007725677,0.001878372,0.130648244,0.133127394,-0.066478318,0
-0.17358636,0.416440244,-0.016657073,-0.104633762,0.040798027,0.013060061,0.029870549,0.136745326,0.125025944,-0.063073158,0
-0.358514518,-0.432888551,0.347190081,0.005906276,0.117584488,0.128080703,0.110131197,-0.2275817,0.021501013,0.081644865,0
-0.279150023,-0.44738503,0.267342018,-0.040284087,0.111957428,0.206558972,0.03327142,-0.080170931,-0.008132986,0.138046561,0
-0.237625557,-0.352675953,0.251778153,-0.082359671,0.146017323,0.235346605,-0.026262436,-0.026201528,-0.035452981,0.135367537,0
-0.276112414,-0.301053672,0.209778677,-0.041119133,0.196937223,0.282209874,-0.05080164,-0.084821336,0.007733487,0.094375659,0
-0.435759587,-0.156984115,0.086745727,0.143165758,0.129680207,0.158626894,-0.18222777,-0.068449203,-0.040811369,0.100886497,0
-0.443820487,-0.042961707,0.022878111,0.22958855,0.109965373,0.091693215,-0.195677537,-0.078341383,-0.081039655,0.134791014,0
-0.412092183,-0.023234769,-0.034903321,0.126715959,0.070107339,0.124940828,-0.16677637,-0.03940381,-0.050195568,0.151832473,0
-0.464182456,0.014516423,-0.032741509,0.036820006,0.039147864,0.118360865,-0.202449292,0.028646782,-0.040544952,0.164076604,0
-0.465257228,0.103206664,-0.072370234,0.095812079,0.148930342,0.14520929,-0.203655104,-0.058997646,-0.038915777,0.10449518,0
-0.486441451,0.153275719,-0.107982315,0.207964449,0.192056381,0.080387698,-0.25322477,0.014954049,-0.043234447,0.118931363,0
-0.426795052,0.162352075,-0.079466764,0.162894442,0.154534897,0.022174592,-0.20715629,0.11070363,-0.023648113,0.165569492,0
-0.287526797,0.221269027,-0.088420488,-0.032470148,0.079370923,-0.01613574,-0.024267441,0.168489161,0.019878624,0.179711953,0
-0.244884107,0.276086193,0.054857019,-0.083737322,0.08302752,0.014863805,0.041697743,0.184444213,0.022938751,0.156072618,0
-0.19215822,0.28293127,-0.074634839,0.022213882,0.121407617,0.169634998,-0.095944963,0.142825841,-0.020987805,0.17350069,0
-0.104922258,0.281177229,-0.041772104,-0.014909122,0.139678868,0.145437477,-0.160655561,0.134517165,0.025555711,0.170366929,0
-0.063988724,0.269580207,0.05289705,-0.008723047,0.152044027,0.047264596,-0.13953648,0.170998748,0.066112792,0.173476523,0
-0.481189435,-0.188582138,0.220191145,0.088674121,-0.087932577,-0.037633428,0.174842871,-0.001706038,-0.151945297,0.28929511,0
-0.485826516,-0.111923641,0.267114419,0.017035524,-0.10921646,-0.031693451,0.209048161,-0.018790086,-0.169654158,0.255890003,0
-0.410694677,-0.102435128,0.212860259,0.058634933,-0.006677511,0.020858974,0.080619102,0.013154488,-0.178843361,0.257709252,0
-0.406801765,-0.07538223,0.216710691,0.04896559,0.069120889,0.000685663,0.03972041,-0.005561099,-0.136433102,0.248433875,0
-0.469715498,-0.041145027,0.161639096,-0.009768434,0.111875831,0.02647597,0.108547129,-0.039028776,-0.005422523,0.123086076,0
-0.505666964,-0.065879016,0.10257571,0.0082662,0.233890153,0.134405409,0.143186771,-0.077003873,0.160893515,-0.021537512,0
-0.485349094,0.001829085,0.02582643,0.020869795,0.222792933,0.117326113,0.198665635,-0.034636598,0.150660142,-0.007906487,0
-0.532525215,0.101534711,-0.070473115,0.165340305,0.100219889,0.112417878,0.084743888,0.115440267,0.108648014,0.057904641,0
-0.514536569,0.085034335,-0.199289874,0.217873964,-0.111240274,0.153196578,0.015187649,0.163004865,0.083274629,0.105532834,0
-0.506999759,0.204569265,-0.229892576,0.158495901,-0.167507899,0.135458244,0.136667609,0.205964216,0.103819777,0.038404937,0
-0.455503485,0.262563351,-0.247911304,0.163584751,-0.08890907,0.182308952,0.024627176,0.168555562,0.085470899,0.065196237,0
